"species","PC1_mean","PC1_sd","PC2_mean","PC2_sd","PC3_mean","PC3_sd","PC4_mean","PC4_sd","PC5_mean","PC5_sd","PC6_mean","PC6_sd","PC7_mean","PC7_sd","PC8_mean","PC8_sd"
"Chromis_chromis",-8.58300248026486,141.41832328212,23.5969612510924,41.9555038523051,-43.4975259096638,29.9341626619802,31.0788304169945,58.7423366370971,-1.6058236234118,38.7743911869364,21.9177414951799,24.9097472204109,14.7567021815205,38.2085553898295,-47.3818635213228,35.5183843610759
"Chromis_chrysura",-37.1578395933902,169.055778326611,5.91315963600091,90.3375635404779,18.9576295237408,58.0859182549004,-22.2143299293605,7.23239989064149,-12.7729448105687,37.018069206336,100.979964410146,48.2579511896465,-21.6991640219569,37.3858117751587,36.9059666248813,12.0332243728828
"Chromis_cinerascens",-231.96394905019,225.545846844742,23.1701807194146,74.5164939646092,16.4118885639764,61.0443268263089,-34.6085244934953,56.2612542862144,16.0126849199292,22.9373261714479,85.2673055002967,14.7010354183388,22.1629399799474,53.1034962425974,54.7551190664715,73.2313014931802
"Chromis_circumaurea",-81.6195470358431,144.646737369427,98.1132431337414,88.4215572804204,146.535219745279,12.6537655637061,-5.03730781446697,7.59079289862704,4.30950810449156,65.8849271283691,-102.563009567457,2.64995207678933,60.4557152366514,77.2590336851425,51.6220550390335,6.32170449052136
"Chromis_crusma",47.8327316536472,60.1119553600816,-4.42373811557857,93.3922920858902,-69.6639377664658,55.4027457993733,-7.96472154947074,63.2700240545915,44.9577966287873,37.8609697658696,38.9574007854521,26.7548510603153,-2.29749988249414,53.8697536171164,-27.8231823649489,37.9265791176568
"Chromis_degruyi",-291.687480648048,16.4802928612221,15.763348451564,28.125878162264,11.324399421997,37.0773365095994,31.856878682437,4.82524364125512,-0.557152243493078,109.863134889939,17.8283081774047,14.1841826128074,-12.3256049857115,3.40469435853663,-55.3642405969831,11.1618228323344
"Chromis_dispila",81.5901947418884,119.087159735525,-105.697073462922,113.903005476023,1.51896556170379,32.0164970302729,35.4370054341164,65.7097836173485,-12.7843290557477,23.8476183341174,-16.0665716439813,13.2953497997173,17.896087105752,9.06101863871584,-36.5060684238686,18.9938493658063
"Chromis_earina",-229.55697544399,79.5794525320941,-48.9655438059773,80.2904166343523,-3.66136418123169,2.74312793773924,-42.240263031805,9.53124712687089,-24.6686263598327,57.6791574380333,-3.69256986258621,12.8536692137842,30.6365567374647,27.0690539701341,-3.69481774972319,32.3049267657577
"Chromis_enchrysura",-131.023110352959,33.9091895553577,-5.04283380128204,42.6123108666987,72.4551298207735,43.9726143897521,17.6185523942021,39.7638829153577,26.6137566013777,58.0437848440938,-53.4225664933045,24.8211734904249,0.374205807208805,50.0707671209473,10.5570113654405,64.1831988115545
"Chromis_flavapicis",-201.44115342556,NA,-95.674650955377,NA,-140.651807787699,NA,-51.6924282575415,NA,-63.0511233019727,NA,-57.2707623487561,NA,-5.63700368827045,NA,-50.679803949962,NA
"Chromis_flavaxilla",40.0854435799828,55.3127445971581,24.2244078595966,57.1095016269556,94.2796381088671,38.4850794664287,36.4498713525382,15.539285535196,-77.1165588943736,17.4314649522022,98.5083830299367,35.2758423486534,0.277259660780138,43.9112810358675,-18.7847499363336,25.1900726620995
"Chromis_fumea",-154.038399316989,54.0516797804788,-15.9812303128449,67.3843998003424,-30.4129000149737,25.3925182152219,107.065816611876,43.0448241559484,36.8423351502568,38.7179988187862,27.1203850002185,25.3624967871606,-15.7881316478239,36.0207568290564,-48.8627814111406,43.9124626398571
"Chromis_gunting",-154.664038875074,NA,-53.7449336375862,NA,126.520863636833,NA,69.6474649278673,NA,-107.144590160407,NA,19.1131958410245,NA,-61.0137418577669,NA,-171.165299525546,NA
"Chromis_hangganan",-259.866222536224,95.5834541870176,64.1323610500141,44.3038111883051,-15.0209045030464,25.0434248412859,6.63493923808976,25.5533079227672,20.2452340896174,37.0219686069148,8.8582304554663,18.7728187769916,-25.2895595009436,3.68277513221472,9.03140987916824,7.34884294277519
"Chromis_hypsilepis",-32.2498381714622,NA,-52.7057892276072,NA,-64.4015477759651,NA,-19.0911622945411,NA,-32.222308411774,NA,-29.4641812778453,NA,77.1026729968552,NA,42.0266222988768,NA
"Chromis_insolata",66.2065260624341,120.647419456827,62.6693650940321,12.9023473375868,62.1956013123051,3.25751698474283,80.3358625475156,0.149433132244401,7.8757293871323,5.12952757859127,-35.926944704689,52.5325564874473,15.5561054349422,1.26819599264506,-74.0767249863823,6.39451522928082
"Chromis_katoi",-100.67638423002,109.868575388309,9.90274294299017,4.10584813127122,-61.7153927664642,15.1438089830808,86.9546117821262,4.53258262500347,24.6623642992352,4.30027570765377,-18.6511148499772,19.1425699916175,1.04632935668716,1.80945906017456,-0.984522842344973,2.57696356572466
"Chromis_kennensis",-27.5865015678016,105.273392033708,-37.7732939309201,23.2175044199827,42.4309964463051,19.6107323929785,-20.9356206180741,66.253486730635,-77.3740984808515,59.5710790469168,-5.88656612022889,40.9382041907396,-20.7991783953843,11.8313816354198,61.0104101080065,26.9143816399671
"Chromis_klunzingeri",-332.686384649234,NA,-69.9581263881531,NA,-76.8461088546448,NA,-6.73794935209594,NA,12.966088695508,NA,59.8498205104332,NA,0.212370423290571,NA,-72.5846828479538,NA
"Chromis_limbata",-27.2803375931015,51.8240888930049,60.3674501091542,37.8373924124222,-56.4042153493845,43.4305567347614,29.8271763042932,76.3402331834882,27.8813438228162,15.0375557780734,23.5655172740315,45.398408750087,14.4051857440192,2.95083005803347,-37.9306025828491,23.6892400324406
"Chromis_limbaughi",75.6802584774881,120.86414615409,-91.3804260895919,39.8937535235337,59.7946267564041,45.288018069431,-108.970849858177,11.2436437006864,110.642289594,26.0679393031853,105.095222476287,50.9691367016489,44.298298389842,13.3921668732302,41.2454299956874,35.7917701906012
"Chromis_lubbocki",-165.295933678355,91.0907817478524,-12.7265723898505,52.1948406720909,19.9886674913814,11.1405018190895,-76.1038354896417,175.190242626106,-36.8187966436899,99.4695398049554,-33.8638733152983,22.1834358309028,92.9213968289631,41.1207843290968,54.6365990095291,23.6766171419354
"Chromis_mamatapara",-116.41431214351,NA,86.1712145610725,NA,-23.5407437692787,NA,-15.3596623563293,NA,31.111940064549,NA,13.0016622655659,NA,13.3530310829183,NA,12.2369214639877,NA
"Chromis_mirationis",-211.856526311662,205.456607598714,-93.1659076765878,19.5423800802837,-0.948409732871646,68.3099019429916,-68.1406880900578,105.820505707187,-63.8380477753165,25.2558143542106,4.77654343519386,14.937648263141,61.4999485243895,76.117361552337,5.93100675003228,10.3745492490185
"Chromis_nitida",-331.303187588066,91.5276282089062,-81.188001350116,116.798957867696,-33.8104971022978,56.5021107914962,50.6294251204294,65.3832168084631,-23.4260549493226,12.9527243515362,29.0438471203301,69.4063566360808,13.041176734033,21.8881812032126,-17.9528828782134,46.6837398093362
"Chromis_notata",10.3720348428984,156.573091567075,-8.31583126225362,49.3180322198212,-36.5097120780094,34.7175871600476,21.7320224663676,62.0576698998702,15.3799467263384,60.5996423825623,26.9127775919928,39.5265527448977,15.1480669087041,37.1922559075137,-29.996799184071,9.16450237057341
"Chromis_okamurai",-158.250317962425,73.6385649037358,-8.10810084835604,26.6887142948991,41.4905067363844,78.7671479970465,21.2979340984791,41.4047595170079,-31.9638867326747,17.5485693492469,-25.2506562419003,43.9342444844553,74.812724663011,10.0449654894809,-40.6698353650358,51.8291492395744
"Chromis_opercularis",42.2909212464693,80.8221709294428,7.94534797487043,88.3006051891824,-4.44370613344407,49.8679882450648,75.9906803916692,43.0856328843451,4.18794213407542,51.3462288083881,-66.0868420760198,10.7305351571162,25.807383396858,21.9894128188099,-21.3004479249806,52.6386039447646
"Chromis_ovalis",-46.8012426113705,73.8408005820068,8.41809061597693,17.1214472252551,-64.2102970045973,30.8757837899127,64.3242976441399,35.3504037063222,23.0796354479383,21.1451387810212,-1.67619230921343,21.3879509156834,-12.3169586475504,18.0857315146485,37.3697554172349,7.91787200775283
"Chromis_pamae",115.44130339621,102.74239865095,-25.9792180860429,120.415603084817,34.869480154974,55.482388719495,118.426033426389,54.0778245850129,-24.9767615773588,45.0351612509855,-22.4320790978776,70.5962257803198,-25.4042065197216,14.9974659733528,-80.8918999561421,57.6811726286387
"Chromis_pelloura",-134.911364978486,130.411042092891,-135.10945320984,3.98385127238422,-0.552513514716102,10.4196772836306,89.0954757608716,40.1686370424039,41.0716198309918,12.6816919839253,-6.67991223725238,6.18007893102538,-37.7466005537189,16.3219787290845,-114.528779535823,17.4674501158331
"Chromis_pembae",109.009280771418,83.029913788906,101.264709019091,50.2931017787887,141.672499738218,72.7686602996349,-4.35902748873745,63.7398210461783,-38.3642454559988,7.88615930878234,54.3252183934736,22.9247136839244,-72.704220479321,37.4062769559239,-29.8897122406733,25.8752480389502
"Chromis_punctipinnis",10.212020589142,99.9487806922908,-67.9646400181781,82.2238444033507,-54.9965501445647,49.832022539956,45.9453809753071,61.1095582804171,13.2007990766908,42.1399530847511,9.03369627128736,33.5949970533994,-4.97777713297032,16.011486997259,24.8511768421048,36.5664925853867
"Chromis_randalli",127.134910518419,214.890929232294,-71.1044037751747,27.2712959086041,-29.9997415704884,76.789149341935,78.6408482704092,38.0002566236447,-3.31433487318863,1.90232816161399,-6.34864478903029,1.17738222710886,-14.2728629210806,17.894284860553,-65.5460157101082,75.845073103487
"Chromis_sanctaehelenae",-35.2654262832591,3.6143653086299,24.9991725317741,0.619141955931885,-145.992565493945,3.55958098073513,-71.5188149826465,5.65784366487356,-133.044685706663,1.26217292046134,-96.9780062085794,6.89440538025608,89.48334989969,5.3311838556812,-33.2946899065161,0.698826783545028
"Chromis_scotochiloptera",-179.871818358631,84.6038941617091,5.85057463509056,44.2670405487705,3.40429796847338,54.9262223247269,82.127787532975,42.1983043889378,-54.7903070611111,78.9265411860306,45.7282382318405,40.0630463645383,29.8231054418253,22.4218112365031,-25.2414749382607,17.0027266614033
"Chromis_scotti",148.513686478314,183.527832659528,-239.229504644872,56.1908325072464,75.1420337663075,94.0808201406572,-20.8517405263272,51.9542688204554,-34.6276757333586,67.765414927153,26.7234954959705,49.7406207808594,36.0966975018551,9.77622402599411,-16.0622132787916,32.127185309157
"Chromis_ternatensis",-165.982741892543,314.574716548071,-42.2805971911317,39.7633601236641,34.9478257806577,56.0713895917922,141.419300465573,73.8441586404352,-130.444043072865,81.4737476585758,-8.78096473401943,8.96091250867178,-4.1599494122163,31.881620623881,-38.6982532341495,59.7291358989433
"Chromis_tingting",-31.84418164458,62.0753250441796,-68.6538974125549,94.879954795086,6.15624327172725,39.3136874339235,36.6022250553977,39.0370613469541,31.2938343098264,22.8512882005904,-35.6367488104631,12.7447886538719,42.8370950019698,31.1500721486055,-1.9398803365106,33.1764026061697
"Chromis_vanbebberae",-138.496689860858,4.57948870222426,-38.8243565094176,110.204825240081,-5.30438866304454,9.22517159609041,50.2618587518061,21.0035210278302,184.271064975956,33.876426087934,31.8398498243052,14.6242692174644,-33.6252619214167,5.81609594346419,-20.8747559897722,27.9497371972869
"Chromis_verater",79.7357217347244,81.9527803264304,-118.438163986062,145.391509162338,-94.8980091596994,29.748178483795,3.79440124126407,72.1494642086362,-36.3169300729788,60.7828621782794,-34.7811815486828,64.8083350449616,46.8549884945322,40.5228070165532,-17.7326160720816,57.8282214065782
"Chromis_viridis",-180.33523284699,113.542755051055,-2.26815062053925,168.407402827785,-120.86925360363,52.8750068515082,13.2448874996201,47.8426291574827,-32.4619025530626,26.2258202293401,50.2659680046622,31.3427498488529,-8.02672991048338,22.599510142443,101.738839912058,55.1105884940136
"Chromis_weberi",-124.309385641145,83.5431799326958,15.8825740194568,98.2475717354446,-5.00241588515272,56.0877669096681,65.9511596656987,80.3279532834363,24.9112129787317,16.2844903192974,40.6341670528487,38.8915301026387,17.7318859961947,33.5643328170123,33.4726156847789,49.3831007364607
"Chromis_woodsi",-45.2741006055639,32.6365603459796,54.0170105330414,111.758577043031,8.7766655877536,7.91193102207072,54.6981841804844,16.3911356275695,18.620940397929,21.740312409135,20.5264424460636,6.23242707635444,-34.4555009408528,11.5236728277056,-53.4306041213768,2.48216633628166
"Chromis_xanthochira",72.5996366306397,119.576025115601,-17.308152961618,45.8642614730279,-48.02369924197,41.5989357825812,118.388619424393,64.1055954040695,-43.8838767975983,35.0610613313714,22.1037632771178,24.0320839885506,24.8739320867185,25.4016247355541,-19.1948594539781,37.1268472080048
"Chromis_xanthopterygia",-65.465686074393,138.066143341834,23.1418893347134,86.0944284292291,120.543029886471,35.5129216453694,134.698455406496,28.6332000832544,-8.78681161001187,6.246527660146,-25.5343231955174,42.80743764804,7.79563872383339,45.2526511122831,-59.3338736411727,35.753945815916
"Chromis_xanthura",144.148312095996,2.71714658624252,73.2927714494223,50.738296713566,87.9702560285785,68.4966342649471,-6.32034823109773,26.2698567800987,5.77358953291444,32.8985482677865,27.424982069726,30.6991745193949,-97.081210414578,38.9170279757773,105.832195185851,13.6893574959621
"Chromis_yamakawai",21.030443968571,96.8200624809158,-16.2649420942824,129.846310301651,31.9255647926068,16.8721404989381,61.4208780213421,51.7089240209672,-20.6848699498157,20.4306779537582,17.7287140109219,28.0030042554102,-28.5534894215398,12.075894565024,29.9017138704818,66.4250049871472
"Chrysiptera_biocellata",41.5552628438568,109.326398641965,47.3283947628774,82.8339029544375,48.4721746080986,101.133437433337,-9.38630850658283,59.1400506460148,-87.3061080771454,49.0018803465913,27.7551562188014,29.6385536231445,16.1215027676381,27.0229718266304,22.4719587272974,29.2539219664084
"Chrysiptera_brownriggii",54.4345505947957,91.4789184738343,85.1976333330074,74.6307930727254,56.2864277943415,42.7939820061468,-0.554784376838189,53.84939683071,-87.2177138671428,98.8402171605327,2.12454992538024,32.1746201096249,-58.1011258396748,58.583943138362,-2.69011099510986,8.44616880233172
"Chrysiptera_burtjonesi",-124.993284670258,150.727086298548,-20.2832341828325,53.4638099723234,-33.1095112864902,43.4364879319325,58.416612238998,72.5947021077148,25.0982705543063,27.5343348121138,-37.0990469655679,32.3513692907046,52.4083578845496,36.103949944357,29.9442050550478,42.8323296577212
"Chrysiptera_caeruleolineata",-60.5919768396063,91.0402745879903,-22.8212018645821,134.764439732583,12.540919350732,73.7652894589105,-65.8945446532338,89.6595617159016,43.885981212189,49.267010510868,-73.3087154439379,34.4961840850083,20.5534866152018,22.7871222690764,79.0562190684147,49.1843139900588
"Chrysiptera_caesifrons",-63.3902240280842,204.885534657336,64.3692658175572,127.782910881712,44.0899620130655,102.915090328261,7.87088877088589,86.157550917215,163.035377714906,59.2956128207823,-46.1314944535086,21.862952460116,13.0298642477309,12.1898578953096,-20.099064934647,29.1582047598556
"Chrysiptera_chrysocephala",-109.185675944553,188.607834953348,-61.2219116143287,4.51504031225722,-29.4355410971969,137.941071769055,21.3948077967916,27.2081792854398,51.3196213038066,26.3892912265372,6.43414397113339,26.452975365532,-7.00350955930874,17.7679405385949,-99.8724109658969,83.312077440499
"Chrysiptera_cyanea",162.417441907999,176.293985640346,-374.365057822378,118.359276440543,-5.36053834863027,35.4064563480942,-50.2827558565845,52.2566114906084,-14.2185754571784,47.5734975215938,-18.2909853647337,72.3275990327587,35.2512558110237,14.6587362262683,24.0062871322631,101.55391741283
"Chrysiptera_ellenae",-242.248638857802,NA,-83.2429429309393,NA,-70.0877787321979,NA,-6.69415221305781,NA,-43.3644290960997,NA,12.6159074141485,NA,25.1238729557585,NA,3.83942527500955,NA
"Chrysiptera_flavipinnis",111.842920819684,54.8536048346252,-133.884278576345,56.8673275263002,39.313012771395,54.2172573796766,-75.0807484123779,64.7078446059863,-11.0252154967272,29.2059115897939,-86.3919432116726,30.9663993801629,102.223189204742,22.5045185309725,-52.6852800134308,32.787455350479
"Chrysiptera_galba",-284.741765313509,167.055192219127,318.724999888064,80.0853092864257,4.59854027904852,27.3413579237729,-87.137363491099,61.7587712422698,-51.6250146159275,70.1920922988817,-37.6877043634141,36.8784080829494,84.5205404844977,18.2049927727099,-21.0375680867464,32.0529106480148
"Chrysiptera_giti",168.65256656029,142.000785022645,-152.509380802756,62.4449984414456,206.342073896209,164.686367923805,-143.030522283375,102.080163116515,45.4575371827806,1.4351358064561,-79.7483657948312,25.0751332037313,-3.30025208510713,63.3616015837008,55.424051639426,56.9867575801943
"Chrysiptera_glauca",-137.452779582612,202.671754054734,-216.814065003414,0.0977001576593081,-36.0383264223219,50.5826459793905,87.5835658297425,93.4523630837877,43.9904056952073,35.6607103326657,31.5047255630732,32.932366389066,-15.6643698881705,20.4890717337997,-3.27856395787612,17.8465803526789
"Chrysiptera_hemicyanea",143.966166380551,97.1609547115617,-164.423192255412,99.1699176623471,73.8280893003332,80.8681683522989,-131.72842119745,80.1943312870183,130.784421365816,35.3169654512268,-167.804812163053,43.2561600897868,26.1772447764153,25.510622365542,45.7098669095108,39.5535698866212
"Chrysiptera_leucopoma",-153.091252663694,122.519551858657,47.4118066440271,106.34811366784,66.0505063288711,62.8666403236101,1.0215910110682,79.1311706287217,75.9766236859113,22.7438071346816,-118.520088187132,14.7141462751839,37.8459984412719,37.4724996477993,52.7792988192748,43.3382278258207
"Chrysiptera_maurineae",-185.709553614124,NA,229.189455503386,NA,-121.093592832641,NA,29.0423324071861,NA,71.0843084399928,NA,53.9250419896803,NA,7.70403963847389,NA,69.5407816344065,NA
"Chrysiptera_oxycephala",-191.008771846832,165.793828540692,20.2592136610404,81.6384465531463,11.0948442481003,68.2750349483244,-3.22658729815843,39.4737432457638,44.9166172658406,53.3029403249953,-3.53247109265486,34.6868862109255,23.1002317304829,31.5679392687599,30.1029323033655,28.8359938098113
"Chrysiptera_papuensis",-59.0238877244028,7.94394660801713,141.944380511582,66.7487122991845,-49.9909473873609,29.6551661053982,14.3387199435137,21.333930449804,151.391671141674,25.965086040484,-32.8610149095069,23.6380172877087,34.0317587077938,18.2078224236261,64.2871397109541,28.2264533093842
"Chrysiptera_parasema",247.224947282395,38.0040863534765,-248.832756613333,120.357112538095,104.356327543529,101.372895818551,-153.318670860638,32.5252491022531,78.1176489212717,16.4671249682042,-137.717281123193,28.5569695443594,21.1126489965376,14.4233154763119,-32.6978179783882,18.1131693832229
"Chrysiptera_rapanui",73.1682146021535,NA,199.497801701382,NA,-58.9127801757932,NA,27.8766281804039,NA,-14.6933524208973,NA,-19.5016182106505,NA,16.5830645170544,NA,0.320260119381324,NA
"Chrysiptera_rex",-221.534997268569,209.852046159543,-123.940492451073,93.4168333546288,108.283831667193,116.818315750148,-38.9758167439884,48.1378901369713,142.093381978973,47.6742556185862,36.3597225023771,44.0476631679213,-23.8988925033247,32.5555911332214,-85.6057231236491,57.4281654509259
"Chrysiptera_rollandi",-103.460649142824,94.9544988763707,-49.0245029485685,98.9704939725743,-54.7783549932472,7.98435837432134,80.545091005763,12.3762853966979,158.193698333636,3.66561196832511,-34.2157721250214,49.9949157216252,-17.4962782761868,63.2494202837406,-130.693239906451,28.2920699354744
"Chrysiptera_sinclairi",9.27557560502025,4.22187576817287,-76.6187188145645,5.87467168540786,-15.1838387950661,54.4019799968881,11.4254568911611,2.59063439388986,-78.9828254490932,54.660768291911,78.6540897254603,30.3864016704599,63.1088415260129,24.1183108548529,-5.4962882748784,42.0324963613015
"Chrysiptera_springeri",271.887626160387,89.3916409033496,-241.508794597396,155.46024832032,34.687173560063,75.0723492710847,-55.0585911379427,16.8039207334972,7.59238745664827,30.0167515310005,-88.3916483769172,34.0312289346721,23.6832194419721,40.7821023279188,-100.284862010772,20.0968883338728
"Chrysiptera_starcki",179.364496342443,88.563674602552,-74.3577031850529,195.476183059308,32.58815841935,69.6661372053783,-87.8527994554899,43.77553321792,-103.712454397383,68.613140609332,-18.0908869047106,25.8436241487984,90.4222446450642,25.8467051283106,-126.223331230125,36.8276534717886
"Chrysiptera_talboti",-16.0259327098621,122.411814906938,63.0970818606562,36.4038777933714,35.2362380758904,100.544244070825,-0.324171923850005,38.7018125737801,-151.513078835772,67.4221411197855,-24.069845987875,22.7238399553989,69.2202268218046,18.6361579093926,-3.7006449057603,63.4584440998795
"Chrysiptera_taupou",158.458723988438,47.0699401908637,-288.964168519606,68.1791171451408,7.38025973152891,24.8564765951167,-121.118624194818,15.7722348471214,35.0313161792093,53.9451794630427,-106.619284853651,56.8432344838155,56.6383151516819,20.5094839596224,18.2671239951384,33.6607329931815
"Chrysiptera_traceyi",141.409027912975,66.5133668662016,78.0124419876368,63.429319925999,62.1809299397636,32.4123541743602,-82.7565313423544,20.8077762114452,78.9898905968964,41.9903244796919,24.0547634724448,49.1859354902367,43.7042371985928,2.25579415728314,8.38777607322154,43.2656831956091
"Chrysiptera_unimaculata",-75.7560476215396,NA,94.9413771867994,NA,-91.4673662036518,NA,-10.5501398431417,NA,-91.4114103733389,NA,-33.4357803372147,NA,26.0333562998855,NA,55.1178029367996,NA
"Chrysiptera_uswanasi",-238.364065941782,178.553481001706,-4.33108672291061,134.162273512412,-49.2961279879943,42.9420122097897,50.0699690376793,68.1977842675313,16.3273322672936,10.7472138121164,49.2878286126104,12.5602081510685,0.330470643599957,19.4510850147588,23.3130802018433,17.9876074695653
"Dascyllus_abudafur",-139.971666191394,113.622047212762,-109.417795109165,28.6173210795913,-153.168362531059,31.8445112515942,-10.9391919627897,43.6994351092467,-96.2445391193527,71.3208314147916,-139.371098894982,41.1514051932023,-288.073315776097,36.5864490456892,3.43167981192043,39.1483902399337
"Dascyllus_albisella",-75.4327172720851,15.8506036045939,-101.740600993072,63.6665710282617,-211.408220897498,40.896007506395,-152.130085556592,57.5167732527646,32.6436620395457,3.06994801385494,39.9336827605036,45.1983062414206,-2.05449226897781,19.2407192693269,-89.6719289001369,22.4024382093399
"Dascyllus_aruanus",-92.0594965960621,81.6426710365451,-106.63246859856,58.0627238705511,-150.301680967717,44.806795094141,-1.52822282444562,38.8492104240646,-53.549890455088,29.9729200377305,-111.445090739829,36.426516826771,-253.222294819137,35.877429985192,62.6802741175607,26.8861267737536
"Dascyllus_carneus",-90.0828525944564,71.2218103247784,-46.5589060113676,75.2266956417012,-149.259474776639,59.1802877949232,-136.530158550693,55.1775692749694,-36.283285406148,51.1531289647513,78.0248091870658,64.3451493013808,-111.96403409142,70.9548604418856,-1.07527699939463,35.641794173391
"Dascyllus_flavicaudus",11.6706891628846,37.44218454572,21.1618186704658,40.5806807752666,46.8919438426213,116.463209786881,-37.9646970053832,35.3463220920111,-94.4671787192064,48.3944995756445,-21.9867719102208,53.1683814766416,-75.5356211960049,39.2723497571773,5.5219308057995,90.482458005745
"Dascyllus_marginatus",-176.082427623333,154.874826292868,-191.916229763946,80.5711643911777,-163.492694058998,54.6466364517171,-150.97316161625,74.9216889534964,-79.8632033715088,48.8844990067575,76.7690124962143,19.896058065341,26.4506786201813,31.1239587472656,7.91478063434602,58.2468732003314
"Dascyllus_melanurus",30.3462360042847,80.4126250315406,-26.1910921761723,56.4063396231512,-151.344836390523,28.4709696912208,-78.8480159461883,38.3773714701848,-58.1697388631367,21.3660071852171,-86.9174141940299,28.3859361029538,-239.598492122762,25.6901328524417,22.1453932046966,19.867754569374
"Dascyllus_reticulatus",-56.8925975209641,99.9470849497134,-38.0290385504412,74.1908300246461,-70.2979880354536,45.3461903343502,-28.8298062861919,57.8198521293368,-48.7662348642042,48.9662757572873,51.445652850366,35.7746971404998,-89.4146279676266,56.0374495918319,-18.9550418880816,75.7815916115244
"Dascyllus_strasburgi",-244.728476647714,180.287697333085,-177.565170372492,133.683997039782,101.12791588253,37.7009885688504,-213.904907056337,73.2868873716224,4.65504959771636,26.8628996933825,126.805797273089,79.0071930997934,77.476980380165,4.32015899974195,33.0839373133328,8.82513942462653
